positionne,distanceli,nom,typecapteu,typepostem,nbvoies,moyennejou,debithorai,horairedeb,identifian,identifia0,anneerefer,estvalide,gid,date
1802_VR,0,1802_Entrée_PLB_Gerland_Paris,Capteur inductif Criter,Comptage tous véhicules,2,,,,1802,-1,,,1032,2025-03-04
971_VL_2,999,971_RD306_Giratoire_Sans Souci,Capteur inductif Criter,Comptage tous véhicules,1,7755.0,868.0,08h00,971,-1,2023.0,,1345,2025-03-04
1914_V,0,1914_Sortie_N346_Marseille_Meyzieu,Capteur inductif Criter,Comptage tous véhicules,1,9928.0,955.0,17h00,1914,-1,2023.0,,456,2025-02-26
1001_V,111,1001_Freres Lumiere_Saint Gervais_Villon,Capteur inductif Criter,Comptage tous véhicules,1,5847.0,434.0,12h00,1001,292,2023.0,,1396,2025-02-16
893_VL,110,893_Grande-Bretagne_Belges_Churchill,Capteur inductif Criter,Comptage tous véhicules,3,21106.0,1989.0,17h00,893,2300,2023.0,,1758,2025-03-20
1454_V,80,1454_Charcot_St Luc_Guerin,Capteur inductif Criter,Comptage tous véhicules,1,4663.0,444.0,17h00,1454,89,2023.0,,867,2025-01-27
1082_VR,107,1082_Rambaud_Vitton_Emeraudes,Capteur inductif Criter,Comptage tous véhicules,2,8472.0,654.0,08h00,1082,547,2023.0,,1464,2025-04-07
1243_VR,92,1243_Taffignon_Rt Pt C.C_Liberation,Capteur inductif Criter,Comptage tous véhicules,2,7021.0,645.0,18h00,1243,-1,2023.0,,1307,2025-02-17
1460_V,95,1460_Perrache_Bayard_Ravat,Capteur inductif Criter,Comptage tous véhicules,1,3470.0,339.0,18h00,1460,2692,2023.0,,876,2025-01-15
1817_VL,0,1817_Voie_PLB_Parilly_Marseille,Capteur inductif Criter,Comptage tous véhicules,3,,,,1817,-1,,,1077,2025-03-24
1468_V,230,1468_Bonnevay_Stalingrad Rd Pt Charles de Gaulle,Capteur inductif Criter,Comptage tous véhicules,1,1370.0,173.0,08h00,1468,354,2023.0,,886,2025-02-25
1390_V,150,1390_Zola_Kumer_Cacard,Capteur inductif Criter,Comptage tous véhicules,1,5877.0,378.0,14h00,1390,2074,2023.0,,1128,2025-03-14
2191_V,92,2191_Pressense_Barbusse_Sarrazin,Capteur inductif Criter,Comptage tous véhicules,1,5760.0,480.0,17h00,2191,725,2023.0,,610,2025-01-21
973_V_2,999,973_RD307_Cros_Bois de la Lune,Capteur inductif Criter,Comptage tous véhicules,1,6942.0,888.0,08h00,973,-1,2023.0,,1349,2025-04-08
1189_VL,110,1189_Cazeneuve_Berliet_Berthelot,Capteur inductif Criter,Comptage tous véhicules,2,6347.0,484.0,08h00,1189,286,2023.0,,1601,2025-04-04
858_VR,131,858_Gambetta_Jutard_Peri,Capteur inductif Criter,Comptage tous véhicules,2,8734.0,568.0,09h00,858,502,2023.0,,2166,2025-04-04
978_V_1,999,978_Lamartine_Lyon_Simond,Capteur inductif Criter,Comptage tous véhicules,1,7222.0,638.0,07h00,978,-1,2023.0,,1375,2025-01-21
1899_VR,0,1899_Voie_N346_Decine_Marseille_1,Capteur inductif Criter,Comptage tous véhicules,2,42548.0,3321.0,16h00,1899,-1,2023.0,,577,2025-01-18
967_V_2,999,967_Roosevelt_Vaucanson_Delessert,Capteur inductif Criter,Comptage tous véhicules,1,4812.0,464.0,14h00,967,-1,2022.0,,1357,2025-03-19
1182_VR,102,1182_Blum_Ampere_Cimetiere,Capteur inductif Criter,Comptage tous véhicules,2,14210.0,1037.0,16h00,1182,2111,2023.0,,1547,2025-02-14
691_VL,0,691_INT_Tube_Nord_Rochecardon,Capteur inductif Criter,Comptage tous véhicules,2,20185.0,2520.0,08h00,691,-1,2023.0,,2146,2025-02-11
265_V,87,265_Duguesclin_Boileau_Seze,Capteur inductif Criter,Comptage tous véhicules,1,3317.0,273.0,19h00,265,327,2023.0,,2393,2025-01-23
1514_V,95,1514_Contre allee V.Merle_Pentionnat_Faure,Capteur inductif Criter,Comptage tous véhicules,1,1289.0,123.0,08h00,1514,364,2023.0,,906,2025-02-20
802_VR_SN,0,802_Velo_Pont Lafayette_RG_EO,Capteur inductif Criter,Comptage vélo,1,2606.0,454.0,18h00,802,-1,2023.0,,1680,2025-04-09
624_V,94,624_Lafayette_Lalande_Thiers,Capteur inductif Criter,Comptage tous véhicules,1,3467.0,470.0,08h00,624,436,2023.0,,1882,2025-03-04
2321_V,0,2321_PTM_2321,Capteur inductif Criter,Comptage tous véhicules,1,,,,2321,2889,,,2177,2025-01-21
2324_V,400,2324_Verdun_Randin_Mastier,Capteur inductif Criter,Comptage tous véhicules,1,,,,2324,173,,,2174,2025-02-27
911_VR,91,911_Augagneur_Jussieu_Bonnel,Capteur inductif Criter,Comptage tous véhicules,3,22475.0,1722.0,08h00,911,2267,2023.0,,1162,2025-03-22
2314_VL,0,2314_NOUVELLE_SG029_SG027,Capteur inductif Criter,Comptage tous véhicules,2,,,,2314,2889,,,378,2025-03-06
969_VR_1,999,969_RD306_Dame_Cite,Capteur inductif Criter,Comptage tous véhicules,2,13638.0,1503.0,07h00,969,-1,2023.0,,1814,2025-02-06
1787_SN1,0,1787_Velo_Bourbonnais_OE,Capteur inductif Criter,Comptage vélo,1,747.0,184.0,08h00,1787,-1,2023.0,,1050,2025-03-05
1424_V,94,1424_Guerin_Pepiniere Royale_Apollinaire,Capteur inductif Criter,Comptage tous véhicules,1,6262.0,510.0,17h00,1424,-1,2023.0,,619,2025-04-08
1925_VL,0,1925_Voie_N346_D302_Marseille,Capteur inductif Criter,Comptage tous véhicules,2,32046.0,2924.0,07h00,1925,-1,2021.0,,465,2025-04-08
1953_VL,0,1953_Voie_N346_Saint_Priest_Marseille_3,Capteur inductif Criter,Comptage tous véhicules,2,34876.0,2811.0,16h00,1953,-1,2023.0,,119,2025-01-31
1593_V,83,1593_Carret_Bouquet_Plasson,Capteur inductif Criter,Comptage tous véhicules,1,4938.0,824.0,23h00,1593,2785,2023.0,,955,2025-02-25
2016_VL,0,2016_Voie_A6_Lyon2_Paris,Capteur inductif Criter,Comptage tous véhicules,2,,,,2016,-1,,,598,2025-03-26
515_V,139,515_Reguillon_Frappaz_Grandclement,Capteur inductif Criter,Comptage tous véhicules,1,2500.0,254.0,18h00,515,2096,2023.0,,1918,2025-03-24
1983_VR,0,1983_Voie_A6_Ecully_Marseille_2,Capteur inductif Criter,Comptage tous véhicules,3,50153.0,4314.0,07h00,1983,-1,2023.0,,271,2025-03-02
1876_VR,0,1876_Voie_A42_Vaulx-en-Velin_Lyon_2,Capteur inductif Criter,Comptage tous véhicules,2,47320.0,3789.0,07h00,1876,-1,2023.0,,721,2025-02-27
1894_VL,0,1894_Voie_N346_Vaulx-en-Velin_Paris_1,Capteur inductif Criter,Comptage tous véhicules,2,43189.0,3528.0,17h00,1894,-1,2023.0,,754,2025-02-03
1908_VL,0,1908_Voie_N346_Decine_Marseille_4,Capteur inductif Criter,Comptage tous véhicules,2,45128.0,3393.0,16h00,1908,-1,2023.0,,399,2025-03-04
2065_VR,0,2065_Voie_A450_SaintGenisLaval_Lyon4,Capteur inductif Criter,Comptage tous véhicules,2,25366.0,2171.0,07h00,2065,-1,2023.0,,188,2025-03-21
1372_V,77,1372_Resistance_Moulin_8 Mai,Capteur inductif Criter,Comptage tous véhicules,1,3071.0,230.0,17h00,1372,2204,2023.0,,791,2025-02-08
1594_V,96,1594_Carret_Lafoy_Mangini,Capteur inductif Criter,Comptage tous véhicules,1,4192.0,826.0,23h00,1594,2785,2023.0,,956,2025-04-07
980_V_1,999,980_Carnot_Neuville_Levee,Capteur inductif Criter,Comptage tous véhicules,1,7508.0,619.0,17h00,980,-1,2023.0,,1377,2025-04-04
1819_V,0,1819_Sortie_PLB_Marseille_A43,Capteur inductif Criter,Comptage tous véhicules,1,,,,1819,-1,,,1082,2025-01-13
1589_V,0,1589_St. Trivier_Croix_Epinettes,Capteur inductif Criter,Comptage tous véhicules,1,,,,1589,-1,,,942,2025-04-08
2240_VR,81,2240_DeGaulle_Reclus_Roosevelt,Capteur inductif Criter,Comptage tous véhicules,2,7858.0,775.0,08h00,2240,2763,2023.0,,294,2025-03-11
891_VL,130,891_Stalingrad_Melies_11 Novembre_2,Capteur inductif Criter,Comptage tous véhicules,2,11917.0,970.0,16h00,891,354,2023.0,,2182,2025-03-14
1344_V,88,1344_Jaures_Parmentier_Egalite,Capteur inductif Criter,Comptage tous véhicules,1,4547.0,568.0,18h00,1344,-1,2023.0,,1206,2025-03-29
940_V,45,940_Choulans_Fulchiron_Acces TSF,Capteur inductif Criter,Comptage tous véhicules,1,9862.0,977.0,17h00,940,105,2023.0,,2287,2025-03-09
1021_V,111,1021_Lherminier_Anatole France_Pressense,Capteur inductif Criter,Comptage tous véhicules,1,4053.0,325.0,17h00,1021,2071,2023.0,,1479,2025-01-13
764_V,90,764_Buyer_Trion_Audry,Capteur inductif Criter,Comptage tous véhicules,1,7101.0,780.0,08h00,764,97,2023.0,,1819,2025-03-07
745_V,93,745_Rousseau_Grapillon_Dechant,Capteur inductif Criter,Comptage tous véhicules,1,1410.0,220.0,18h00,745,-1,2023.0,,2046,2025-03-27
1945_VR,0,1945_Voie_N346_Saint_Priest_Marseille_1,Capteur inductif Criter,Comptage tous véhicules,2,50323.0,3759.0,16h00,1945,-1,2023.0,,106,2025-03-15
264_V,49,264_Duguesclin_Tronchet_Roosevelt,Capteur inductif Criter,Comptage tous véhicules,1,3219.0,357.0,08h00,264,340,2023.0,,2394,2025-01-24
791_CS,0,791_Velo_Berges Tassigny NS,Capteur inductif Criter,Comptage vélo,2,389.0,97.0,18h00,791,-1,2020.0,,1668,2025-02-24
972_V_1,999,972_RD307_Pelosset_Chantemerle,Capteur inductif Criter,Comptage tous véhicules,1,6406.0,563.0,17h00,972,-1,2023.0,,1364,2025-01-30
1015_V,97,1015_11 Novembre_Bonnet_Fabre,Capteur inductif Criter,Comptage tous véhicules,1,4461.0,523.0,08h00,1015,-1,2022.0,,1514,2025-02-27
865_VR,84,865_Paris_Novembre_Roosevelt,Capteur inductif Criter,Comptage tous véhicules,2,8847.0,870.0,08h00,865,23,2023.0,,2184,2025-01-17
2133_VR,0,2133_Voie_A47_Ternay_Saint-Etienne,Capteur inductif Criter,Comptage tous véhicules,2,33641.0,2652.0,15h00,2133,-1,2023.0,,139,2025-03-13
1442_V,78,1442_Giraud_Annonciade_Rivet,Capteur inductif Criter,Comptage tous véhicules,1,1191.0,111.0,08h00,1442,144,2023.0,,1158,2025-03-08
2150_VR,0,2150_Velo_Passerelle IKEA N/S,Capteur inductif Criter,Comptage vélo,1,282.0,52.0,07h00,2150,-1,2023.0,,2034,2025-03-07
2057_VL,0,2057_Voie_A450_SaintGenisLaval_Brignais1,Capteur inductif Criter,Comptage tous véhicules,2,35334.0,3366.0,18h00,2057,-1,2023.0,,568,2025-02-26
1220_V,83,1220_Lassalle_Sambardier_Henon,Capteur inductif Criter,Comptage tous véhicules,1,2342.0,271.0,08h00,1220,124,2023.0,,1620,2025-04-03
703_VL,0,703_Sortie_Valvert_Voies_Nord_A6,Capteur inductif Criter,Comptage tous véhicules,2,13685.0,1678.0,18h00,703,-1,2023.0,,1987,2025-03-13
1958_VM,0,1958_Voie_A43_Bron_Grenoble,Capteur inductif Criter,Comptage tous véhicules,3,75305.0,5663.0,17h00,1958,-1,2023.0,,66,2025-01-26
1883_VL,0,1883_Entrée_A42_Grenoble_Geneve,Capteur inductif Criter,Comptage tous véhicules,2,29747.0,2642.0,17h00,1883,-1,2023.0,,737,2025-01-26
1255_V,88,1255_Industrie_Chevreul_Provence,Capteur inductif Criter,Comptage tous véhicules,1,4154.0,602.0,08h00,1255,-1,2023.0,,1656,2025-03-30
2092_VL,0,2092_Voie_A7_LaurentBonnevay_Marseille,Capteur inductif Criter,Comptage tous véhicules,2,50935.0,4105.0,16h00,2092,-1,2023.0,,195,2025-03-05
1213_V,110,1213_Fourcade_Gerland_Jaures,Capteur inductif Criter,Comptage tous véhicules,1,1671.0,162.0,19h00,1213,606,2023.0,,1609,2025-02-10
1885_V,0,1885_Entrée_A42_Paris_Lyon_2,Capteur inductif Criter,Comptage tous véhicules,1,16080.0,1514.0,07h00,1885,-1,2023.0,,733,2025-01-14
2067_V,0,2067_Sortie_A450_Lyon_SaintGenisLaval,Capteur inductif Criter,Comptage tous véhicules,1,3427.0,482.0,18h00,2067,-1,2023.0,,143,2025-02-19
1622_V,97,1622_Jaures_Normand_Bac,Capteur inductif Criter,Comptage tous véhicules,1,2556.0,373.0,12h00,1622,-1,2023.0,,973,2025-04-07
1453_V,114,1453_Curie_Menival_Eisenhower,Capteur inductif Criter,Comptage tous véhicules,1,2740.0,267.0,17h00,1453,-1,2023.0,,866,2025-02-06
687_VM,0,687_INT_Tube_Nord_Duchere,Capteur inductif Criter,Comptage tous véhicules,3,36519.0,3281.0,17h00,687,-1,2023.0,,2135,2025-02-21
729_VL,0,729_Entree_Voies_Sud_XRousse,Capteur inductif Criter,Comptage tous véhicules,2,19654.0,1960.0,08h00,729,-1,2023.0,,2021,2025-03-02
906_VR,163,906_Moulin_Bat d'Argent_Tremie,Capteur inductif Criter,Comptage tous véhicules,3,22470.0,1693.0,18h00,906,259,2023.0,,1182,2025-01-16
454_V,89,454_Henon_Deleuvre_Canuts,Capteur inductif Criter,Comptage tous véhicules,1,3645.0,273.0,07h00,454,2327,2023.0,,2294,2025-04-06
1904_V,0,1904_Sortie_N346_Marseille_Vaulx-en-Velin,Capteur inductif Criter,Comptage tous véhicules,1,7190.0,592.0,17h00,1904,-1,2023.0,,584,2025-01-22
1057_V,104,1057_Farge_Bollier_Ayasse,Capteur inductif Criter,Comptage tous véhicules,1,3933.0,543.0,11h00,1057,602,2023.0,,1506,2025-03-15
1796_V,0,1796_Entrée_PLB_SaintFons_Marseille,Capteur inductif Criter,Comptage tous véhicules,1,4381.0,963.0,17h00,1796,-1,2023.0,,1017,2025-02-10
1871_V,0,1871_Entrée_A42_Vaulx-en-Velin_Lyon,Capteur inductif Criter,Comptage tous véhicules,1,6537.0,731.0,08h00,1871,-1,2023.0,,714,2025-03-25
1162_SN,0,1162_Velo_Pt_Mulatière_Ouest_NS,Capteur inductif Criter,Comptage vélo,1,959.0,176.0,17h00,1162,-1,2022.0,,648,2025-03-20
2149_VL,0,2149_Velo_Passerelle IKEA S/N,Capteur inductif Criter,Comptage vélo,1,272.0,42.0,08h00,2149,-1,2023.0,,2031,2025-03-22
2241_V,82,2241_DeGaulle_Chambonnet_Tassigny,Capteur inductif Criter,Comptage tous véhicules,1,4189.0,459.0,18h00,2241,482,2023.0,,318,2025-01-20
1309_V,107,1309_Baudrand_Pasteur_Penthod,Capteur inductif Criter,Comptage tous véhicules,1,3569.0,375.0,08h00,1309,-1,2023.0,,1224,2025-03-31
797_SN,0,797_Velo_Jayr_SN,Capteur inductif Criter,Comptage vélo,2,1251.0,327.0,08h00,797,-1,2020.0,,1774,2025-03-08
1987_V,0,1987_Sortie_A6_Marseille_LePerollier,Capteur inductif Criter,Comptage tous véhicules,1,7215.0,896.0,08h00,1987,-1,2023.0,,277,2025-03-27
978_V_2,999,978_Lamartine_Lyon_Simond,Capteur inductif Criter,Comptage tous véhicules,1,7222.0,638.0,07h00,978,-1,2023.0,,32,2025-03-10
2036_VL,0,2036_Voie_A7_Pierre-Benite_Paris_1,Capteur inductif Criter,Comptage tous véhicules,3,35406.0,5118.0,07h00,2036,-1,2019.0,,426,2025-04-02
1789_VR,0,1789_Velo_Delandine_SN,Capteur inductif Criter,Comptage vélo,1,563.0,103.0,08h00,1789,-1,2023.0,,1054,2025-03-01
1164_CS,0,1164_Velo_Chemin_de_la_Balme_OE,Capteur inductif Criter,Comptage vélo,1,39.0,13.0,08h00,1164,-1,2023.0,,29,2025-03-18
1830_VR,0,1830_Voie_PLB_Vinatier_Marseille2,Capteur inductif Criter,Comptage tous véhicules,3,51724.0,4047.0,07h00,1830,-1,2023.0,,1097,2025-01-29
1189_VR,110,1189_Cazeneuve_Berliet_Berthelot,Capteur inductif Criter,Comptage tous véhicules,2,6347.0,484.0,08h00,1189,286,2023.0,,1602,2025-01-26
2132_VL,0,2132_Voie_A47_Ternay_Geneve,Capteur inductif Criter,Comptage tous véhicules,2,38012.0,3191.0,06h00,2132,-1,2023.0,,184,2025-02-25
512_V,41,512_Tolstoi_1erMars_Grandclement,Capteur inductif Criter,Comptage tous véhicules,1,3463.0,292.0,18h00,512,2818,2023.0,,1917,2025-03-08
1847_VR,0,1847_Voie_PLB_Montchat_Marseille1,Capteur inductif Criter,Comptage tous véhicules,3,83398.0,17036.0,18h00,1847,-1,2023.0,,1803,2025-02-22
1017_V,132,1017_Salengro_Allies_Antonins,Capteur inductif Criter,Comptage tous véhicules,1,8065.0,551.0,14h00,1017,2049,2023.0,,1515,2025-02-11
598_V,94,598_Duchere_Diebold_Roches,Capteur inductif Criter,Comptage tous véhicules,1,4627.0,867.0,18h00,598,2285,2023.0,,1850,2025-01-21
1238_V,90,1238_Millau_Fayolle_Damichon,Capteur inductif Criter,Comptage tous véhicules,1,5514.0,438.0,18h00,1238,742,2023.0,,1302,2025-03-22
1771_V,73,1771_Philip _ Rancy _ Bert,Capteur inductif Criter,Comptage tous véhicules,1,1962.0,192.0,18h00,1771,2805,2023.0,,966,2025-01-16
323_VR,112,323_Garibaldi_Domer_Repos,Capteur inductif Criter,Comptage tous véhicules,3,18425.0,1476.0,17h00,323,278,2023.0,,2355,2025-03-23
2145_V,114,2145_Blum_Delle_Fays,Capteur inductif Criter,Comptage tous véhicules,1,5947.0,491.0,07h00,2145,2103,2022.0,,683,2025-02-14
710_VM,0,710_Voies_Nord_Croix_Luizer,Capteur inductif Criter,Comptage tous véhicules,3,55387.0,5516.0,08h00,710,-1,2023.0,,2016,2025-02-20
320_V,125,320_Santy_Dargent_Cambon,Capteur inductif Criter,Comptage tous véhicules,1,5132.0,572.0,17h00,320,709,2023.0,,2349,2025-03-16
690_VL,0,690_Sortie_Tube_Nord_Rochecardon,Capteur inductif Criter,Comptage tous véhicules,2,17162.0,2162.0,17h00,690,-1,2023.0,,1981,2025-01-21
799_CS,0,799_Velo_Pt_Clémenceau_OE,Capteur inductif Criter,Comptage vélo,1,727.0,163.0,08h00,799,-1,2020.0,,1674,2025-02-11
1281_V,80,1281_Grosso_Roosevelt_Doits de l' Homme,Capteur inductif Criter,Comptage tous véhicules,1,4396.0,529.0,08h00,1281,-1,2023.0,,1232,2025-03-21
989_V,88,989_St Cyr_Rivieres_Baizet Tà G,Capteur inductif Criter,Comptage tous véhicules,1,2137.0,325.0,07h00,989,669,2023.0,,1909,2025-03-03
912_V,102,912_Courmont_Childebert_Barre,Capteur inductif Criter,Comptage tous véhicules,1,4750.0,326.0,14h00,912,243,2023.0,,1163,2025-02-22
905_V,168,905_Lassagne_Pradel_Tassigny,Capteur inductif Criter,Comptage tous véhicules,1,5518.0,522.0,17h00,905,157,2023.0,,1178,2025-02-12
1793_SN2,0,1793_Velo_Freres Lumiere_OE,Capteur inductif Criter,Comptage vélo,1,2120.0,343.0,08h00,1793,-1,2023.0,,1013,2025-04-01
2028_VL,0,2028_Voie_A7_LaMulatiere_Paris_1,Capteur inductif Criter,Comptage tous véhicules,3,47371.0,4210.0,07h00,2028,-1,2023.0,,214,2025-03-29
650_SN,0,650_Velo_Canuts_SN,Capteur inductif Criter,Comptage vélo,1,646.0,148.0,18h00,650,-1,2023.0,,2080,2025-01-21
1075_V,106,1075_Gillet_Cite_Pascal,Capteur inductif Criter,Comptage tous véhicules,1,4294.0,477.0,17h00,1075,2371,2023.0,,1430,2025-02-03
2160_V,93,2160_Idoux_Boule Fraternelle_Liauthaud,Capteur inductif Criter,Comptage tous véhicules,1,4391.0,598.0,08h00,2160,-1,2023.0,,243,2025-01-24
1076_VL,117,1076_Pinel_Bellevue_Chevalier,Capteur inductif Criter,Comptage tous véhicules,2,4565.0,587.0,08h00,1076,-1,2022.0,,1432,2025-03-23
871_VL,130,871_Hugo_Verdun_Giratoire,Capteur inductif Criter,Comptage tous véhicules,2,6358.0,514.0,21h00,871,12,2023.0,,1723,2025-01-16
256_VL,66,256_Belges_Seze_Vitton,Capteur inductif Criter,Comptage tous véhicules,2,10086.0,805.0,18h00,256,549,2023.0,,2389,2025-03-02
803_VR_SN,0,803_Velo_Pont Lafayette_RG_OE,Capteur inductif Criter,Comptage vélo,1,2945.0,553.0,08h00,803,-1,2023.0,,1681,2025-03-10
1878_VL,0,1878_Voie_A42_Vaulx-en-Velin_Lyon_3,Capteur inductif Criter,Comptage tous véhicules,2,51564.0,4241.0,07h00,1878,-1,2023.0,,20,2025-01-21
1299_V,72,1299_Marceau_Sully_Gay,Capteur inductif Criter,Comptage tous véhicules,1,2561.0,352.0,23h00,1299,887,2023.0,,1257,2025-02-05
1944_VL,0,1944_Voie_N346_Saint_Priest_Paris_1,Capteur inductif Criter,Comptage tous véhicules,2,50106.0,4006.0,08h00,1944,-1,2023.0,,108,2025-03-21
1561_V,85,1561_Strasbourg_Bastie_Neyron,Capteur inductif Criter,Comptage tous véhicules,1,3423.0,385.0,17h00,1561,-1,2023.0,,846,2025-01-22
643_SN,0,643_Velo_Bertin_E/O,Capteur inductif Criter,Comptage vélo,1,1182.0,221.0,17h00,643,-1,2022.0,,2072,2025-04-03
312_SN,0,312_Velo_Scize_ N/S,Capteur inductif Criter,Comptage vélo,1,954.0,23.0,18h00,312,-1,2022.0,,2340,2025-02-27
903_V,92,903_Lassagne_Pradel_Tunnel  XRousse,Capteur inductif Criter,Comptage tous véhicules,1,3801.0,298.0,18h00,903,157,2023.0,,1175,2025-02-15
1151_EO,0,1151_Velo_Pt Université EO,Capteur inductif Criter,Comptage vélo,1,137.0,35.0,18h00,1151,-1,2023.0,,634,2025-01-19
1208_VL,93,1208_Tilsitt_Bonaparte_St Exupery,Capteur inductif Criter,Comptage tous véhicules,2,12244.0,961.0,16h00,1208,246,2023.0,,1571,2025-02-22
191_V,141,191_Lassagne_Violi_Tolozan,Capteur inductif Criter,Comptage tous véhicules,1,5116.0,400.0,08h00,191,157,2023.0,,2403,2025-02-23
2137_V,68,2137_Sangnier_Pl. A. Thomas_Clos Poncet,Capteur inductif Criter,Comptage tous véhicules,1,3820.0,317.0,18h00,2137,2077,2023.0,,678,2025-03-16
2021_VR,0,2021_Voie_A7_LyonCentre_Marseille,Capteur inductif Criter,Comptage tous véhicules,2,34036.0,2293.0,07h00,2021,-1,2023.0,,83,2025-01-24
2283_V,77,2283_Revoyet_Pennachy_Collonges,Capteur inductif Criter,Comptage tous véhicules,1,3692.0,547.0,07h00,2283,950,2023.0,,333,2025-01-30
2107_VL,0,2107_Voie_A7_Solaize_Marseille_1,Capteur inductif Criter,Comptage tous véhicules,3,54809.0,4672.0,15h00,2107,-1,2023.0,,346,2025-03-23
1786_VR,0,1786_Voie_A7_Pierre-Benite_Paris_2,Capteur inductif Criter,Comptage tous véhicules,3,45740.0,4841.0,07h00,1786,-1,2019.0,,1029,2025-03-16
419_V,52,419_Houel_Ferry_Croizat,Capteur inductif Criter,Comptage tous véhicules,1,4406.0,357.0,17h00,419,2584,2023.0,,2370,2025-02-18
1104_VL,123,1104_Lyon_Alouettes_Lyonnais,Capteur inductif Criter,Comptage tous véhicules,2,7888.0,900.0,17h00,1104,2468,2023.0,,1584,2025-03-12
924_VR,45,924_Gare d'Eau_Claire_St Cyr,Capteur inductif Criter,Comptage tous véhicules,2,6891.0,588.0,15h00,924,2295,2023.0,,1192,2025-02-07
975_V_1,999,975_Farge_Novembre_Deux Fermes,Capteur inductif Criter,Comptage tous véhicules,1,5784.0,561.0,07h00,975,-1,2022.0,,1367,2025-03-22
830_VL,141,830_Bernard_Bonald_Universite,Capteur inductif Criter,Comptage tous véhicules,3,13321.0,1007.0,08h00,830,501,2023.0,,1787,2025-03-31
114_VR,103,114_Garibaldi_Bert_Pensionnat,Capteur inductif Criter,Comptage tous véhicules,3,15201.0,1210.0,17h00,114,2805,2023.0,,1061,2025-01-13
501_VR,70,501_Europe_Eurexpo_Schuman,Capteur inductif Criter,Comptage tous véhicules,2,1045.0,1102.0,23h00,501,2277,2023.0,,1901,2025-03-30
2056_VL,0,2056_Voie_A450_PierreBénite_Brignais2,Capteur inductif Criter,Comptage tous véhicules,2,35241.0,3376.0,17h00,2056,-1,2023.0,,565,2025-03-31
1852_VR,0,1852_Voie_PLB_LaSoie_Marseille,Capteur inductif Criter,Comptage tous véhicules,3,57058.0,5563.0,07h00,1852,-1,2020.0,,391,2025-01-19
2165_V,114,2165_Lyon_Gaité_De Gaulle,Capteur inductif Criter,Comptage tous véhicules,1,4307.0,404.0,08h00,2165,-1,2023.0,,249,2025-02-15
491_V,94,491_Feuillat_Felix_Genas,Capteur inductif Criter,Comptage tous véhicules,1,4104.0,421.0,17h00,491,629,2023.0,,1889,2025-01-28
1063_V,112,1063_Bert_Duguesclin_Philipp,Capteur inductif Criter,Comptage tous véhicules,1,5154.0,336.0,08h00,1063,2257,2023.0,,1511,2025-02-16
560_V,35,560_Chateau Gaillard_Armand_Salengro,Capteur inductif Criter,Comptage tous véhicules,1,3871.0,340.0,08h00,560,2050,2023.0,,1972,2025-01-30
1629_V,96,1629_Jarrosson_Vallon_de Gaulle,Capteur inductif Criter,Comptage tous véhicules,1,3128.0,337.0,17h00,1629,-1,2023.0,,1000,2025-03-28
658_SN,0,658_Velo_Farge_NS,Capteur inductif Criter,Comptage vélo,1,1044.0,226.0,08h00,658,-1,2023.0,,2099,2025-03-19
538_V,175,538_Leclerc_Bruyeres_Petit,Capteur inductif Criter,Comptage tous véhicules,1,5405.0,465.0,08h00,538,971,2023.0,,1946,2025-02-27
2097_VL,0,2097_Voie_A7_SaintFons_Paris_1,Capteur inductif Criter,Comptage tous véhicules,3,74043.0,6016.0,16h00,2097,-1,2022.0,,205,2025-03-26
312_CS,0,312_Velo_Scize_ N/S,Capteur inductif Criter,Comptage vélo,1,954.0,23.0,18h00,312,-1,2022.0,,2341,2025-04-05
1940_V,0,1940_Sortie_N346_Marseille_Genas,Capteur inductif Criter,Comptage tous véhicules,1,8942.0,864.0,08h00,1940,-1,2022.0,,100,2025-01-18
2220_V,93,2220_Pinel_Trarieux_Chambovet,Capteur inductif Criter,Comptage tous véhicules,1,3049.0,323.0,09h00,2220,2838,2023.0,,509,2025-04-06
