id,code_zone,lib_zone,date_ech,date_dif,code_pol,lib_pol,etat,couleur,com_court,com_long,longitude,latitude
233,2018,Puy-de-Dôme,2024-01-15 00:00:00+00:00,2024-01-14 00:00:00+00:00,5,Particules PM10,PAS DE DEPASSEMENT,#19FF19,aucun,aucun,3.103709691,45.354134286
234,2018,Puy-de-Dôme,2024-01-14 00:00:00+00:00,2024-01-14 00:00:00+00:00,5,Particules PM10,PAS DE DEPASSEMENT,#19FF19,aucun,aucun,3.103709691,45.354134286
235,2017,Haute-Loire,2024-01-15 00:00:00+00:00,2024-01-14 00:00:00+00:00,8,Dioxyde d'azote,PAS DE DEPASSEMENT,#19FF19,aucun,aucun,3.361347631,44.971408092
236,2017,Haute-Loire,2024-01-14 00:00:00+00:00,2024-01-14 00:00:00+00:00,8,Dioxyde d'azote,PAS DE DEPASSEMENT,#19FF19,aucun,aucun,3.361347631,44.971408092
237,2017,Haute-Loire,2024-01-15 00:00:00+00:00,2024-01-14 00:00:00+00:00,7,Ozone,PAS DE DEPASSEMENT,#19FF19,aucun,aucun,3.361347631,44.971408092
238,2017,Haute-Loire,2024-01-14 00:00:00+00:00,2024-01-14 00:00:00+00:00,7,Ozone,PAS DE DEPASSEMENT,#19FF19,aucun,aucun,3.361347631,44.971408092
239,2017,Haute-Loire,2024-01-15 00:00:00+00:00,2024-01-14 00:00:00+00:00,5,Particules PM10,PAS DE DEPASSEMENT,#19FF19,aucun,aucun,3.361347631,44.971408092
240,2017,Haute-Loire,2024-01-14 00:00:00+00:00,2024-01-14 00:00:00+00:00,5,Particules PM10,PAS DE DEPASSEMENT,#19FF19,aucun,aucun,3.361347631,44.971408092
241,2019,Cantal,2024-01-15 00:00:00+00:00,2024-01-14 00:00:00+00:00,8,Dioxyde d'azote,PAS DE DEPASSEMENT,#19FF19,aucun,aucun,2.508404948,45.478343899
242,2019,Cantal,2024-01-14 00:00:00+00:00,2024-01-14 00:00:00+00:00,8,Dioxyde d'azote,PAS DE DEPASSEMENT,#19FF19,aucun,aucun,2.508404948,45.478343899
243,2019,Cantal,2024-01-15 00:00:00+00:00,2024-01-14 00:00:00+00:00,7,Ozone,PAS DE DEPASSEMENT,#19FF19,aucun,aucun,2.508404948,45.478343899
244,2019,Cantal,2024-01-14 00:00:00+00:00,2024-01-14 00:00:00+00:00,7,Ozone,PAS DE DEPASSEMENT,#19FF19,aucun,aucun,2.508404948,45.478343899
245,2019,Cantal,2024-01-15 00:00:00+00:00,2024-01-14 00:00:00+00:00,5,Particules PM10,PAS DE DEPASSEMENT,#19FF19,aucun,aucun,2.508404948,45.478343899
246,2019,Cantal,2024-01-14 00:00:00+00:00,2024-01-14 00:00:00+00:00,5,Particules PM10,PAS DE DEPASSEMENT,#19FF19,aucun,aucun,2.508404948,45.478343899
247,2020,Allier,2024-01-15 00:00:00+00:00,2024-01-14 00:00:00+00:00,8,Dioxyde d'azote,PAS DE DEPASSEMENT,#19FF19,aucun,aucun,3.899526016,46.275930712
248,2020,Allier,2024-01-14 00:00:00+00:00,2024-01-14 00:00:00+00:00,8,Dioxyde d'azote,PAS DE DEPASSEMENT,#19FF19,aucun,aucun,3.899526016,46.275930712
249,2020,Allier,2024-01-15 00:00:00+00:00,2024-01-14 00:00:00+00:00,7,Ozone,PAS DE DEPASSEMENT,#19FF19,aucun,aucun,3.899526016,46.275930712
250,2020,Allier,2024-01-14 00:00:00+00:00,2024-01-14 00:00:00+00:00,7,Ozone,PAS DE DEPASSEMENT,#19FF19,aucun,aucun,3.899526016,46.275930712
251,2020,Allier,2024-01-15 00:00:00+00:00,2024-01-14 00:00:00+00:00,5,Particules PM10,PAS DE DEPASSEMENT,#19FF19,aucun,aucun,3.899526016,46.275930712
252,2020,Allier,2024-01-14 00:00:00+00:00,2024-01-14 00:00:00+00:00,5,Particules PM10,PAS DE DEPASSEMENT,#19FF19,aucun,aucun,3.899526016,46.275930712
253,2016,Zone Alpine Ain,2024-01-16 00:00:00+00:00,2024-01-15 00:00:00+00:00,8,Dioxyde d'azote,PAS DE DEPASSEMENT,#19FF19,aucun,aucun,5.511348788,46.264469398
254,2016,Zone Alpine Ain,2024-01-15 00:00:00+00:00,2024-01-15 00:00:00+00:00,8,Dioxyde d'azote,PAS DE DEPASSEMENT,#19FF19,aucun,aucun,5.511348788,46.264469398
255,2016,Zone Alpine Ain,2024-01-16 00:00:00+00:00,2024-01-15 00:00:00+00:00,7,Ozone,PAS DE DEPASSEMENT,#19FF19,aucun,aucun,5.511348788,46.264469398
256,2016,Zone Alpine Ain,2024-01-15 00:00:00+00:00,2024-01-15 00:00:00+00:00,7,Ozone,PAS DE DEPASSEMENT,#19FF19,aucun,aucun,5.511348788,46.264469398
257,2016,Zone Alpine Ain,2024-01-16 00:00:00+00:00,2024-01-15 00:00:00+00:00,5,Particules PM10,PAS DE DEPASSEMENT,#19FF19,aucun,aucun,5.511348788,46.264469398
258,2016,Zone Alpine Ain,2024-01-15 00:00:00+00:00,2024-01-15 00:00:00+00:00,5,Particules PM10,PAS DE DEPASSEMENT,#19FF19,aucun,aucun,5.511348788,46.264469398
259,2013,Zone Alpine Isère,2024-01-16 00:00:00+00:00,2024-01-15 00:00:00+00:00,8,Dioxyde d'azote,PAS DE DEPASSEMENT,#19FF19,aucun,aucun,"[5.74019176900001, 45.229894851]","[5.679118803, 45.247561807]"
260,2013,Zone Alpine Isère,2024-01-15 00:00:00+00:00,2024-01-15 00:00:00+00:00,8,Dioxyde d'azote,PAS DE DEPASSEMENT,#19FF19,aucun,aucun,"[5.74019176900001, 45.229894851]","[5.679118803, 45.247561807]"
261,2013,Zone Alpine Isère,2024-01-16 00:00:00+00:00,2024-01-15 00:00:00+00:00,7,Ozone,PAS DE DEPASSEMENT,#19FF19,aucun,aucun,"[5.74019176900001, 45.229894851]","[5.679118803, 45.247561807]"
262,2013,Zone Alpine Isère,2024-01-15 00:00:00+00:00,2024-01-15 00:00:00+00:00,7,Ozone,PAS DE DEPASSEMENT,#19FF19,aucun,aucun,"[5.74019176900001, 45.229894851]","[5.679118803, 45.247561807]"
263,2013,Zone Alpine Isère,2024-01-16 00:00:00+00:00,2024-01-15 00:00:00+00:00,5,Particules PM10,PAS DE DEPASSEMENT,#19FF19,aucun,aucun,"[5.74019176900001, 45.229894851]","[5.679118803, 45.247561807]"
264,2013,Zone Alpine Isère,2024-01-15 00:00:00+00:00,2024-01-15 00:00:00+00:00,5,Particules PM10,PAS DE DEPASSEMENT,#19FF19,aucun,aucun,"[5.74019176900001, 45.229894851]","[5.679118803, 45.247561807]"
265,2007,Ouest Ardèche,2024-01-16 00:00:00+00:00,2024-01-15 00:00:00+00:00,8,Dioxyde d'azote,PAS DE DEPASSEMENT,#19FF19,aucun,aucun,3.862609484,44.743957331
266,2007,Ouest Ardèche,2024-01-15 00:00:00+00:00,2024-01-15 00:00:00+00:00,8,Dioxyde d'azote,PAS DE DEPASSEMENT,#19FF19,aucun,aucun,3.862609484,44.743957331
267,2007,Ouest Ardèche,2024-01-16 00:00:00+00:00,2024-01-15 00:00:00+00:00,7,Ozone,PAS DE DEPASSEMENT,#19FF19,aucun,aucun,3.862609484,44.743957331
268,2007,Ouest Ardèche,2024-01-15 00:00:00+00:00,2024-01-15 00:00:00+00:00,7,Ozone,PAS DE DEPASSEMENT,#19FF19,aucun,aucun,3.862609484,44.743957331
269,2007,Ouest Ardèche,2024-01-16 00:00:00+00:00,2024-01-15 00:00:00+00:00,5,Particules PM10,PAS DE DEPASSEMENT,#19FF19,aucun,aucun,3.862609484,44.743957331
270,2007,Ouest Ardèche,2024-01-15 00:00:00+00:00,2024-01-15 00:00:00+00:00,5,Particules PM10,PAS DE DEPASSEMENT,#19FF19,aucun,aucun,3.862609484,44.743957331
271,2004,Contreforts Massif Central,2024-01-16 00:00:00+00:00,2024-01-15 00:00:00+00:00,8,Dioxyde d'azote,PAS DE DEPASSEMENT,#19FF19,aucun,aucun,"[4.020483388, 45.328172353]","[3.97810627700001, 45.37566835]"
272,2004,Contreforts Massif Central,2024-01-15 00:00:00+00:00,2024-01-15 00:00:00+00:00,8,Dioxyde d'azote,PAS DE DEPASSEMENT,#19FF19,aucun,aucun,"[4.020483388, 45.328172353]","[3.97810627700001, 45.37566835]"
273,2004,Contreforts Massif Central,2024-01-16 00:00:00+00:00,2024-01-15 00:00:00+00:00,7,Ozone,PAS DE DEPASSEMENT,#19FF19,aucun,aucun,"[4.020483388, 45.328172353]","[3.97810627700001, 45.37566835]"
274,2004,Contreforts Massif Central,2024-01-15 00:00:00+00:00,2024-01-15 00:00:00+00:00,7,Ozone,PAS DE DEPASSEMENT,#19FF19,aucun,aucun,"[4.020483388, 45.328172353]","[3.97810627700001, 45.37566835]"
275,2004,Contreforts Massif Central,2024-01-16 00:00:00+00:00,2024-01-15 00:00:00+00:00,5,Particules PM10,PAS DE DEPASSEMENT,#19FF19,aucun,aucun,"[4.020483388, 45.328172353]","[3.97810627700001, 45.37566835]"
276,2004,Contreforts Massif Central,2024-01-15 00:00:00+00:00,2024-01-15 00:00:00+00:00,5,Particules PM10,PAS DE DEPASSEMENT,#19FF19,aucun,aucun,"[4.020483388, 45.328172353]","[3.97810627700001, 45.37566835]"
277,2010,Vallée Maurienne Tarentaise,2024-01-16 00:00:00+00:00,2024-01-15 00:00:00+00:00,8,Dioxyde d'azote,PAS DE DEPASSEMENT,#19FF19,aucun,aucun,6.711440797,45.14486295
278,2010,Vallée Maurienne Tarentaise,2024-01-15 00:00:00+00:00,2024-01-15 00:00:00+00:00,8,Dioxyde d'azote,PAS DE DEPASSEMENT,#19FF19,aucun,aucun,6.711440797,45.14486295
279,2010,Vallée Maurienne Tarentaise,2024-01-16 00:00:00+00:00,2024-01-15 00:00:00+00:00,7,Ozone,PAS DE DEPASSEMENT,#19FF19,aucun,aucun,6.711440797,45.14486295
280,2010,Vallée Maurienne Tarentaise,2024-01-15 00:00:00+00:00,2024-01-15 00:00:00+00:00,7,Ozone,PAS DE DEPASSEMENT,#19FF19,aucun,aucun,6.711440797,45.14486295
281,2010,Vallée Maurienne Tarentaise,2024-01-16 00:00:00+00:00,2024-01-15 00:00:00+00:00,5,Particules PM10,PAS DE DEPASSEMENT,#19FF19,aucun,aucun,6.711440797,45.14486295
282,2010,Vallée Maurienne Tarentaise,2024-01-15 00:00:00+00:00,2024-01-15 00:00:00+00:00,5,Particules PM10,PAS DE DEPASSEMENT,#19FF19,aucun,aucun,6.711440797,45.14486295
283,2011,Zone des Coteaux,2024-01-16 00:00:00+00:00,2024-01-15 00:00:00+00:00,8,Dioxyde d'azote,PAS DE DEPASSEMENT,#19FF19,aucun,aucun,4.570351392,45.582501582
284,2011,Zone des Coteaux,2024-01-15 00:00:00+00:00,2024-01-15 00:00:00+00:00,8,Dioxyde d'azote,PAS DE DEPASSEMENT,#19FF19,aucun,aucun,4.570351392,45.582501582
285,2011,Zone des Coteaux,2024-01-16 00:00:00+00:00,2024-01-15 00:00:00+00:00,7,Ozone,PAS DE DEPASSEMENT,#19FF19,aucun,aucun,4.570351392,45.582501582
286,2011,Zone des Coteaux,2024-01-15 00:00:00+00:00,2024-01-15 00:00:00+00:00,7,Ozone,PAS DE DEPASSEMENT,#19FF19,aucun,aucun,4.570351392,45.582501582
287,2011,Zone des Coteaux,2024-01-16 00:00:00+00:00,2024-01-15 00:00:00+00:00,5,Particules PM10,PAS DE DEPASSEMENT,#19FF19,aucun,aucun,4.570351392,45.582501582
288,2011,Zone des Coteaux,2024-01-15 00:00:00+00:00,2024-01-15 00:00:00+00:00,5,Particules PM10,PAS DE DEPASSEMENT,#19FF19,aucun,aucun,4.570351392,45.582501582
289,2012,Zone urbaine des Pays de Savoie,2024-01-16 00:00:00+00:00,2024-01-15 00:00:00+00:00,8,Dioxyde d'azote,PAS DE DEPASSEMENT,#19FF19,aucun,aucun,6.460261825,45.683970925
290,2012,Zone urbaine des Pays de Savoie,2024-01-15 00:00:00+00:00,2024-01-15 00:00:00+00:00,8,Dioxyde d'azote,PAS DE DEPASSEMENT,#19FF19,aucun,aucun,6.460261825,45.683970925
291,2012,Zone urbaine des Pays de Savoie,2024-01-16 00:00:00+00:00,2024-01-15 00:00:00+00:00,7,Ozone,PAS DE DEPASSEMENT,#19FF19,aucun,aucun,6.460261825,45.683970925
292,2012,Zone urbaine des Pays de Savoie,2024-01-15 00:00:00+00:00,2024-01-15 00:00:00+00:00,7,Ozone,PAS DE DEPASSEMENT,#19FF19,aucun,aucun,6.460261825,45.683970925
293,2012,Zone urbaine des Pays de Savoie,2024-01-16 00:00:00+00:00,2024-01-15 00:00:00+00:00,5,Particules PM10,PAS DE DEPASSEMENT,#19FF19,aucun,aucun,6.460261825,45.683970925
294,2012,Zone urbaine des Pays de Savoie,2024-01-15 00:00:00+00:00,2024-01-15 00:00:00+00:00,5,Particules PM10,PAS DE DEPASSEMENT,#19FF19,aucun,aucun,6.460261825,45.683970925
295,2001,Bassin Lémanique,2024-01-16 00:00:00+00:00,2024-01-15 00:00:00+00:00,8,Dioxyde d'azote,PAS DE DEPASSEMENT,#19FF19,aucun,aucun,5.809577462,45.993344217
296,2001,Bassin Lémanique,2024-01-15 00:00:00+00:00,2024-01-15 00:00:00+00:00,8,Dioxyde d'azote,PAS DE DEPASSEMENT,#19FF19,aucun,aucun,5.809577462,45.993344217
297,2001,Bassin Lémanique,2024-01-16 00:00:00+00:00,2024-01-15 00:00:00+00:00,7,Ozone,PAS DE DEPASSEMENT,#19FF19,aucun,aucun,5.809577462,45.993344217
298,2001,Bassin Lémanique,2024-01-15 00:00:00+00:00,2024-01-15 00:00:00+00:00,7,Ozone,PAS DE DEPASSEMENT,#19FF19,aucun,aucun,5.809577462,45.993344217
299,2001,Bassin Lémanique,2024-01-16 00:00:00+00:00,2024-01-15 00:00:00+00:00,5,Particules PM10,PAS DE DEPASSEMENT,#19FF19,aucun,aucun,5.809577462,45.993344217
300,2001,Bassin Lémanique,2024-01-15 00:00:00+00:00,2024-01-15 00:00:00+00:00,5,Particules PM10,PAS DE DEPASSEMENT,#19FF19,aucun,aucun,5.809577462,45.993344217
301,2002,Bassin Stéphanois,2024-01-16 00:00:00+00:00,2024-01-15 00:00:00+00:00,8,Dioxyde d'azote,PAS DE DEPASSEMENT,#19FF19,aucun,aucun,4.226570306,45.390175614
302,2002,Bassin Stéphanois,2024-01-15 00:00:00+00:00,2024-01-15 00:00:00+00:00,8,Dioxyde d'azote,PAS DE DEPASSEMENT,#19FF19,aucun,aucun,4.226570306,45.390175614
303,2002,Bassin Stéphanois,2024-01-16 00:00:00+00:00,2024-01-15 00:00:00+00:00,7,Ozone,PAS DE DEPASSEMENT,#19FF19,aucun,aucun,4.226570306,45.390175614
304,2002,Bassin Stéphanois,2024-01-15 00:00:00+00:00,2024-01-15 00:00:00+00:00,7,Ozone,PAS DE DEPASSEMENT,#19FF19,aucun,aucun,4.226570306,45.390175614
305,2002,Bassin Stéphanois,2024-01-16 00:00:00+00:00,2024-01-15 00:00:00+00:00,5,Particules PM10,PAS DE DEPASSEMENT,#19FF19,aucun,aucun,4.226570306,45.390175614
306,2002,Bassin Stéphanois,2024-01-15 00:00:00+00:00,2024-01-15 00:00:00+00:00,5,Particules PM10,PAS DE DEPASSEMENT,#19FF19,aucun,aucun,4.226570306,45.390175614
307,2006,Ouest Ain,2024-01-16 00:00:00+00:00,2024-01-15 00:00:00+00:00,8,Dioxyde d'azote,PAS DE DEPASSEMENT,#19FF19,aucun,aucun,5.435217917,45.829750919
308,2006,Ouest Ain,2024-01-15 00:00:00+00:00,2024-01-15 00:00:00+00:00,8,Dioxyde d'azote,PAS DE DEPASSEMENT,#19FF19,aucun,aucun,5.435217917,45.829750919
309,2006,Ouest Ain,2024-01-16 00:00:00+00:00,2024-01-15 00:00:00+00:00,7,Ozone,PAS DE DEPASSEMENT,#19FF19,aucun,aucun,5.435217917,45.829750919
310,2006,Ouest Ain,2024-01-15 00:00:00+00:00,2024-01-15 00:00:00+00:00,7,Ozone,PAS DE DEPASSEMENT,#19FF19,aucun,aucun,5.435217917,45.829750919
311,2006,Ouest Ain,2024-01-16 00:00:00+00:00,2024-01-15 00:00:00+00:00,5,Particules PM10,PAS DE DEPASSEMENT,#19FF19,aucun,aucun,5.435217917,45.829750919
312,2006,Ouest Ain,2024-01-15 00:00:00+00:00,2024-01-15 00:00:00+00:00,5,Particules PM10,PAS DE DEPASSEMENT,#19FF19,aucun,aucun,5.435217917,45.829750919
313,2014,Zone Alpine Savoie,2024-01-16 00:00:00+00:00,2024-01-15 00:00:00+00:00,8,Dioxyde d'azote,PAS DE DEPASSEMENT,#19FF19,aucun,aucun,"[6.601977652, 45.619370513]","[6.582957547, 45.641154033]"
314,2014,Zone Alpine Savoie,2024-01-15 00:00:00+00:00,2024-01-15 00:00:00+00:00,8,Dioxyde d'azote,PAS DE DEPASSEMENT,#19FF19,aucun,aucun,"[6.601977652, 45.619370513]","[6.582957547, 45.641154033]"
315,2014,Zone Alpine Savoie,2024-01-16 00:00:00+00:00,2024-01-15 00:00:00+00:00,7,Ozone,PAS DE DEPASSEMENT,#19FF19,aucun,aucun,"[6.601977652, 45.619370513]","[6.582957547, 45.641154033]"
316,2014,Zone Alpine Savoie,2024-01-15 00:00:00+00:00,2024-01-15 00:00:00+00:00,7,Ozone,PAS DE DEPASSEMENT,#19FF19,aucun,aucun,"[6.601977652, 45.619370513]","[6.582957547, 45.641154033]"
317,2014,Zone Alpine Savoie,2024-01-16 00:00:00+00:00,2024-01-15 00:00:00+00:00,5,Particules PM10,PAS DE DEPASSEMENT,#19FF19,aucun,aucun,"[6.601977652, 45.619370513]","[6.582957547, 45.641154033]"
318,2014,Zone Alpine Savoie,2024-01-15 00:00:00+00:00,2024-01-15 00:00:00+00:00,5,Particules PM10,PAS DE DEPASSEMENT,#19FF19,aucun,aucun,"[6.601977652, 45.619370513]","[6.582957547, 45.641154033]"
319,2008,Vallée de l'Arve,2024-01-16 00:00:00+00:00,2024-01-15 00:00:00+00:00,8,Dioxyde d'azote,PAS DE DEPASSEMENT,#19FF19,aucun,aucun,6.871726873,46.051150518
320,2008,Vallée de l'Arve,2024-01-15 00:00:00+00:00,2024-01-15 00:00:00+00:00,8,Dioxyde d'azote,PAS DE DEPASSEMENT,#19FF19,aucun,aucun,6.871726873,46.051150518
321,2008,Vallée de l'Arve,2024-01-16 00:00:00+00:00,2024-01-15 00:00:00+00:00,7,Ozone,PAS DE DEPASSEMENT,#19FF19,aucun,aucun,6.871726873,46.051150518
322,2008,Vallée de l'Arve,2024-01-15 00:00:00+00:00,2024-01-15 00:00:00+00:00,7,Ozone,PAS DE DEPASSEMENT,#19FF19,aucun,aucun,6.871726873,46.051150518
323,2008,Vallée de l'Arve,2024-01-16 00:00:00+00:00,2024-01-15 00:00:00+00:00,5,Particules PM10,PAS DE DEPASSEMENT,#19FF19,aucun,aucun,6.871726873,46.051150518
324,2008,Vallée de l'Arve,2024-01-15 00:00:00+00:00,2024-01-15 00:00:00+00:00,5,Particules PM10,PAS DE DEPASSEMENT,#19FF19,aucun,aucun,6.871726873,46.051150518
325,2003,Bassin Lyon Nord-Isère,2024-01-16 00:00:00+00:00,2024-01-15 00:00:00+00:00,8,Dioxyde d'azote,PAS DE DEPASSEMENT,#19FF19,aucun,aucun,5.502455281,45.26341871
326,2003,Bassin Lyon Nord-Isère,2024-01-15 00:00:00+00:00,2024-01-15 00:00:00+00:00,8,Dioxyde d'azote,PAS DE DEPASSEMENT,#19FF19,aucun,aucun,5.502455281,45.26341871
327,2003,Bassin Lyon Nord-Isère,2024-01-16 00:00:00+00:00,2024-01-15 00:00:00+00:00,7,Ozone,PAS DE DEPASSEMENT,#19FF19,aucun,aucun,5.502455281,45.26341871
328,2003,Bassin Lyon Nord-Isère,2024-01-15 00:00:00+00:00,2024-01-15 00:00:00+00:00,7,Ozone,PAS DE DEPASSEMENT,#19FF19,aucun,aucun,5.502455281,45.26341871
329,2003,Bassin Lyon Nord-Isère,2024-01-15 00:00:00+00:00,2024-01-15 00:00:00+00:00,5,Particules PM10,ALERTE SUR PERSISTANCE,#FFCE19,"Mardi 16 janvier 2024, les conditions atmosphériques évoluent peu avec des inversions de température. Le risque de dépassement du seuil d'information et de recommandations est encore possible pour la journée du mardi 16 janvier dans la zone du bassin","Mardi 16 janvier 2024, les conditions atmosphériques évoluent peu avec des inversions de température. Le risque de dépassement du seuil d'information et de recommandations est encore possible pour la journée du mardi 16 janvier dans la zone du bassin",5.502455281,45.26341871
330,2003,Bassin Lyon Nord-Isère,2024-01-16 00:00:00+00:00,2024-01-15 00:00:00+00:00,5,Particules PM10,ALERTE SUR PERSISTANCE,#FFCE19,"Mardi 16 janvier 2024, les conditions atmosphériques évoluent peu avec des inversions de température. Le risque de dépassement du seuil d'information et de recommandations est encore possible pour la journée du mardi 16 janvier dans la zone du bassin","Mardi 16 janvier 2024, les conditions atmosphériques évoluent peu avec des inversions de température. Le risque de dépassement du seuil d'information et de recommandations est encore possible pour la journée du mardi 16 janvier dans la zone du bassin",5.502455281,45.26341871
331,2000,Bassin Grenoblois,2024-01-16 00:00:00+00:00,2024-01-15 00:00:00+00:00,8,Dioxyde d'azote,PAS DE DEPASSEMENT,#19FF19,aucun,aucun,5.502455281,45.26341871
332,2000,Bassin Grenoblois,2024-01-15 00:00:00+00:00,2024-01-15 00:00:00+00:00,8,Dioxyde d'azote,PAS DE DEPASSEMENT,#19FF19,aucun,aucun,5.502455281,45.26341871
333,2000,Bassin Grenoblois,2024-01-16 00:00:00+00:00,2024-01-15 00:00:00+00:00,7,Ozone,PAS DE DEPASSEMENT,#19FF19,aucun,aucun,5.502455281,45.26341871
334,2000,Bassin Grenoblois,2024-01-15 00:00:00+00:00,2024-01-15 00:00:00+00:00,7,Ozone,PAS DE DEPASSEMENT,#19FF19,aucun,aucun,5.502455281,45.26341871
335,2000,Bassin Grenoblois,2024-01-16 00:00:00+00:00,2024-01-15 00:00:00+00:00,5,Particules PM10,PAS DE DEPASSEMENT,#19FF19,aucun,aucun,5.502455281,45.26341871
336,2000,Bassin Grenoblois,2024-01-15 00:00:00+00:00,2024-01-15 00:00:00+00:00,5,Particules PM10,PAS DE DEPASSEMENT,#19FF19,aucun,aucun,5.502455281,45.26341871
337,2005,Est Drôme,2024-01-16 00:00:00+00:00,2024-01-15 00:00:00+00:00,8,Dioxyde d'azote,PAS DE DEPASSEMENT,#19FF19,aucun,aucun,5.227543156,45.077226313
338,2005,Est Drôme,2024-01-15 00:00:00+00:00,2024-01-15 00:00:00+00:00,8,Dioxyde d'azote,PAS DE DEPASSEMENT,#19FF19,aucun,aucun,5.227543156,45.077226313
339,2005,Est Drôme,2024-01-16 00:00:00+00:00,2024-01-15 00:00:00+00:00,7,Ozone,PAS DE DEPASSEMENT,#19FF19,aucun,aucun,5.227543156,45.077226313
340,2005,Est Drôme,2024-01-15 00:00:00+00:00,2024-01-15 00:00:00+00:00,7,Ozone,PAS DE DEPASSEMENT,#19FF19,aucun,aucun,5.227543156,45.077226313
341,2005,Est Drôme,2024-01-16 00:00:00+00:00,2024-01-15 00:00:00+00:00,5,Particules PM10,PAS DE DEPASSEMENT,#19FF19,aucun,aucun,5.227543156,45.077226313
342,2005,Est Drôme,2024-01-15 00:00:00+00:00,2024-01-15 00:00:00+00:00,5,Particules PM10,PAS DE DEPASSEMENT,#19FF19,aucun,aucun,5.227543156,45.077226313
343,2009,Vallée du Rhône,2024-01-16 00:00:00+00:00,2024-01-15 00:00:00+00:00,8,Dioxyde d'azote,PAS DE DEPASSEMENT,#19FF19,aucun,aucun,4.549298192,44.32463879
344,2009,Vallée du Rhône,2024-01-15 00:00:00+00:00,2024-01-15 00:00:00+00:00,8,Dioxyde d'azote,PAS DE DEPASSEMENT,#19FF19,aucun,aucun,4.549298192,44.32463879
345,2009,Vallée du Rhône,2024-01-16 00:00:00+00:00,2024-01-15 00:00:00+00:00,7,Ozone,PAS DE DEPASSEMENT,#19FF19,aucun,aucun,4.549298192,44.32463879
346,2009,Vallée du Rhône,2024-01-15 00:00:00+00:00,2024-01-15 00:00:00+00:00,7,Ozone,PAS DE DEPASSEMENT,#19FF19,aucun,aucun,4.549298192,44.32463879
347,2009,Vallée du Rhône,2024-01-16 00:00:00+00:00,2024-01-15 00:00:00+00:00,5,Particules PM10,PAS DE DEPASSEMENT,#19FF19,aucun,aucun,4.549298192,44.32463879
348,2009,Vallée du Rhône,2024-01-15 00:00:00+00:00,2024-01-15 00:00:00+00:00,5,Particules PM10,PAS DE DEPASSEMENT,#19FF19,aucun,aucun,4.549298192,44.32463879
349,2015,Zone Alpine Haute-Savoie,2024-01-16 00:00:00+00:00,2024-01-15 00:00:00+00:00,8,Dioxyde d'azote,PAS DE DEPASSEMENT,#19FF19,aucun,aucun,"[6.730509586, 45.965363275]","[6.732043451, 46.000595567]"
350,2015,Zone Alpine Haute-Savoie,2024-01-15 00:00:00+00:00,2024-01-15 00:00:00+00:00,8,Dioxyde d'azote,PAS DE DEPASSEMENT,#19FF19,aucun,aucun,"[6.730509586, 45.965363275]","[6.732043451, 46.000595567]"
351,2015,Zone Alpine Haute-Savoie,2024-01-16 00:00:00+00:00,2024-01-15 00:00:00+00:00,7,Ozone,PAS DE DEPASSEMENT,#19FF19,aucun,aucun,"[6.730509586, 45.965363275]","[6.732043451, 46.000595567]"
352,2015,Zone Alpine Haute-Savoie,2024-01-15 00:00:00+00:00,2024-01-15 00:00:00+00:00,7,Ozone,PAS DE DEPASSEMENT,#19FF19,aucun,aucun,"[6.730509586, 45.965363275]","[6.732043451, 46.000595567]"
353,2015,Zone Alpine Haute-Savoie,2024-01-16 00:00:00+00:00,2024-01-15 00:00:00+00:00,5,Particules PM10,PAS DE DEPASSEMENT,#19FF19,aucun,aucun,"[6.730509586, 45.965363275]","[6.732043451, 46.000595567]"
354,2015,Zone Alpine Haute-Savoie,2024-01-15 00:00:00+00:00,2024-01-15 00:00:00+00:00,5,Particules PM10,PAS DE DEPASSEMENT,#19FF19,aucun,aucun,"[6.730509586, 45.965363275]","[6.732043451, 46.000595567]"
355,2018,Puy-de-Dôme,2024-01-16 00:00:00+00:00,2024-01-15 00:00:00+00:00,8,Dioxyde d'azote,PAS DE DEPASSEMENT,#19FF19,aucun,aucun,3.103709691,45.354134286
356,2018,Puy-de-Dôme,2024-01-15 00:00:00+00:00,2024-01-15 00:00:00+00:00,8,Dioxyde d'azote,PAS DE DEPASSEMENT,#19FF19,aucun,aucun,3.103709691,45.354134286
357,2018,Puy-de-Dôme,2024-01-16 00:00:00+00:00,2024-01-15 00:00:00+00:00,7,Ozone,PAS DE DEPASSEMENT,#19FF19,aucun,aucun,3.103709691,45.354134286
358,2018,Puy-de-Dôme,2024-01-15 00:00:00+00:00,2024-01-15 00:00:00+00:00,7,Ozone,PAS DE DEPASSEMENT,#19FF19,aucun,aucun,3.103709691,45.354134286
359,2018,Puy-de-Dôme,2024-01-16 00:00:00+00:00,2024-01-15 00:00:00+00:00,5,Particules PM10,PAS DE DEPASSEMENT,#19FF19,aucun,aucun,3.103709691,45.354134286
360,2018,Puy-de-Dôme,2024-01-15 00:00:00+00:00,2024-01-15 00:00:00+00:00,5,Particules PM10,PAS DE DEPASSEMENT,#19FF19,aucun,aucun,3.103709691,45.354134286
361,2017,Haute-Loire,2024-01-16 00:00:00+00:00,2024-01-15 00:00:00+00:00,8,Dioxyde d'azote,PAS DE DEPASSEMENT,#19FF19,aucun,aucun,3.361347631,44.971408092
362,2017,Haute-Loire,2024-01-15 00:00:00+00:00,2024-01-15 00:00:00+00:00,8,Dioxyde d'azote,PAS DE DEPASSEMENT,#19FF19,aucun,aucun,3.361347631,44.971408092
